DFRG,Del Frisco's Restaurant Group- Inc.,Consumer Services,Restaurants,NASDAQ
DFS^B,Discover Financial Services,n/a,n/a,NYSE
DFS,Discover Financial Services,Finance,Finance: Consumer Services,NYSE
DFT^C,Dupont Fabros Technology- Inc.,n/a,n/a,NYSE
DFT,Dupont Fabros Technology- Inc.,Finance,Real Estate,NYSE
DFVL,Barclays PLC,Finance,Commercial Banks,NASDAQ
DFVS,Barclays PLC,Finance,Commercial Banks,NASDAQ
DGAS,Delta Natural Gas Company- Inc.,Public Utilities,Oil & Gas Production,NASDAQ
DG,Dollar General Corporation,Consumer Services,Department/Specialty Retail Stores,NYSE
DGH,DESANE GROUP HOLDINGS LIMITED,Real Estate,n/a,AXS
DGICA,Donegal Group- Inc.,Finance,Property-Casualty Insurers,NASDAQ
DGICB,Donegal Group- Inc.,Finance,Property-Casualty Insurers,NASDAQ
DGI,DigitalGlobe Inc,Consumer Services,Telecommunications Equipment,NYSE
DGII,Digi International Inc.,Technology,Computer Communications Equipment,NASDAQ
DGLD,Credit Suisse AG,Finance,Investment Bankers/Brokers/Service,NASDAQ
DGO,DGO GOLD LIMITED,Materials,n/a,AXS
DGR,DGR GLOBAL LIMITED,Materials,n/a,AXS
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,n/a,n/a,NASDAQ
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,n/a,n/a,NASDAQ
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,n/a,n/a,NASDAQ
DGSE,DGSE Companies, Inc.,Consumer Services,Consumer Specialties,AMEX
DGX,DIPLOMA GROUP LIMITED,Capital Goods,n/a,AXS
DGX,Quest Diagnostics Incorporated,Health Care,Medical Specialities,NYSE
DHF,Dreyfus High Yield Strategies Fund,n/a,n/a,NYSE
DHG,DWS High Income Opportunities Fund- Inc.,n/a,n/a,NYSE
DHI,D.R. Horton- Inc.,Capital Goods,Homebuilding,NYSE
DHIL,Diamond Hill Investment Group- Inc.,Finance,Investment Managers,NASDAQ
DHR,Danaher Corporation,Capital Goods,Industrial Machinery/Components,NYSE
DHR,DARK HORSE RESOURCES LIMITED,Materials,n/a,AXS
DHT,DHT Holdings- Inc.,Transportation,Marine Transportation,NYSE
DHX,DHI Group- Inc.,Miscellaneous,Business Services,NYSE
DHXM,DHX Media Ltd.,n/a,n/a,NASDAQ
DHY,Credit Suisse High Yield Bond Fund,n/a,n/a,AMEX
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,n/a,n/a,NYSE
DIG,ASIA PACIFIC DIGITAL LIMITED,Media,n/a,AXS
DIN,DineEquity Inc,Consumer Services,Restaurants,NYSE
DIOD,Diodes Incorporated,Technology,Semiconductors,NASDAQ
DISCA,Discovery Communications- Inc.,Consumer Services,Television Services,NASDAQ
DISCB,Discovery Communications- Inc.,Consumer Services,Television Services,NASDAQ
DISCK,Discovery Communications- Inc.,Consumer Services,Television Services,NASDAQ
DISH,DISH Network Corporation,Consumer Services,Television Services,NASDAQ
DIS,Walt Disney Company (The),Consumer Services,Television Services,NYSE
DIT,AMCON Distributing Company,Consumer Non-Durables,Food Distributors,AMEX
DJW,DJERRIWARRH INVESTMENTS LIMITED,Diversified Financials,n/a,AXS
DK,Delek US Holdings- Inc.,Energy,Integrated oil Companies,NYSE
DKL,Delek Logistics Partners L.P.,Energy,Natural Gas Distribution,NYSE
DKM,DUKETON MINING LIMITED,Materials,n/a,AXS
DKO,DAKOTA MINERALS LIMITED,Materials,n/a,AXS
DKS,Dick's Sporting Goods Inc,Consumer Services,Other Specialty Stores,NYSE
DKT,Deutsch Bk Contingent Cap Tr V,Finance,Major Banks,NYSE
DLA,Delta Apparel, Inc.,Consumer Non-Durables,Apparel,AMEX
DLB,Dolby Laboratories,Miscellaneous,Multi-Sector Companies,NYSE
DLBL,Barclays PLC,Finance,Commercial Banks,NASDAQ
DLBS,Barclays PLC,Finance,Commercial Banks,NASDAQ
DLC,DELECTA LIMITED,Retailing,n/a,AXS
DL,China Distance Education Holdings Limited,Consumer Services,Other Consumer Services,NYSE
DLE,DRAGON ENERGY LIMITED,Materials,n/a,AXS
DLNG^A,Dynagas LNG Partners LP,n/a,n/a,NYSE
DLNG,Dynagas LNG Partners LP,Consumer Services,Marine Transportation,NYSE
DLPH,Delphi Automotive plc,Capital Goods,Auto Parts:O.E.M.,NYSE
DLR,Digital Realty Trust- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
DLR^E.CL,Digital Realty Trust- Inc.,n/a,n/a,NYSE
DLR^F,Digital Realty Trust- Inc.,n/a,n/a,NYSE
DLR^G,Digital Realty Trust- Inc.,n/a,n/a,NYSE
DLR^H,Digital Realty Trust- Inc.,n/a,n/a,NYSE
DLR^I,Digital Realty Trust- Inc.,n/a,n/a,NYSE
DLTH,Duluth Holdings Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NASDAQ
DLTR,Dollar Tree- Inc.,Consumer Services,Department/Specialty Retail Stores,NASDAQ
DLX,Deluxe Corporation,Consumer Durables,Publishing,NYSE
DLX,DULUXGROUP LIMITED,Materials,n/a,AXS
DM1,DIRECTMONEY LIMITED,Diversified Financials,n/a,AXS
DMA,DYNASTY RESOURCES LIMITED,Materials,n/a,AXS
DMB,Dreyfus Municipal Bond Infrastructure Fund- Inc.,n/a,n/a,NYSE
DMC,DIGIMATIC GROUP LIMITED,Software & Services,n/a,AXS
DMD,Demand Media Inc.,Technology,EDP Services,NYSE
DM,Dominion Midstream Partners LP,Public Utilities,Natural Gas Distribution,NYSE
DME,DOME GOLD MINES LIMITED,Materials,n/a,AXS
DMF,Dreyfus Municipal Income, Inc.,n/a,n/a,AMEX
DMG,DRAGON MOUNTAIN GOLD LIMITED,Materials,n/a,AXS
DMI,DEMPSEY MINERALS LIMITED,Materials,n/a,AXS
DMLP,Dorchester Minerals L.P.,Energy,Oil & Gas Production,NASDAQ
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,n/a,n/a,NYSE
DMP,DOMINO'S PIZZA ENTERPRISES LIMITED,Consumer Services,n/a,AXS
DMRC,Digimarc Corporation,Technology,EDP Services,NASDAQ
DMTX,Dimension Therapeutics- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
DNA,DONACO INTERNATIONAL LIMITED,Consumer Services,n/a,AXS
DNB,Dun & Bradstreet Corporation (The),Finance,Finance: Consumer Services,NYSE
DNI,Dividend and Income Fund,n/a,n/a,NYSE
DNK,DANAKALI LIMITED,Materials,n/a,AXS
DNKN,Dunkin' Brands Group- Inc.,Consumer Services,Restaurants,NASDAQ
DNN,Denison Mine Corp,Basic Industries,Precious Metals,AMEX
DNOW,NOW Inc.,Energy,Metal Fabrications,NYSE
DNP,Duff & Phelps Utilities Income- Inc.,n/a,n/a,NYSE
DNR,Denbury Resources Inc.,Energy,Oil & Gas Production,NYSE
DOC,Physicians Realty Trust,Consumer Services,Real Estate Investment Trusts,NYSE
DO,Diamond Offshore Drilling- Inc.,Energy,Oil & Gas Production,NYSE
DOOR,Masonite International Corporation,Basic Industries,Forest Products,NYSE
DORM,Dorman Products- Inc.,Capital Goods,Auto Parts:O.E.M.,NASDAQ
DOV,Dover Corporation,Technology,Industrial Machinery/Components,NYSE
DOW,Dow Chemical Company (The),Basic Industries,Major Chemicals,NYSE
DOW,DOWNER EDI LIMITED,Commercial Services & Supplies,n/a,AXS
DOX,Amdocs Limited,Technology,EDP Services,NASDAQ
DPG,Duff & Phelps Global Utility Income Fund Inc.,n/a,n/a,NYSE
DPLO,Diplomat Pharmacy- Inc.,Health Care,Medical/Nursing Services,NYSE
DPM,DCP Midstream Partners LP,Public Utilities,Natural Gas Distribution,NYSE
DPS,Dr Pepper Snapple Group Inc,Consumer Non-Durables,Beverages (Production/Distribution),NYSE
DPW,Digital Power Corporation,Capital Goods,Industrial Machinery/Components,AMEX
DPZ,Domino's Pizza Inc,Consumer Non-Durables,Food Distributors,NYSE
DQ,DAQO New Energy Corp.,Technology,Semiconductors,NYSE
DRA,Diversified Real Asset Income Fund,n/a,n/a,NYSE
DRA,DRAGON MINING LIMITED,Materials,n/a,AXS
DRD,DRDGOLD Limited,Basic Industries,Precious Metals,NYSE
DRE,Duke Realty Corporation,Consumer Services,Real Estate Investment Trusts,NYSE
DRG,DRAIG RESOURCES LIMITED,Materials,n/a,AXS
DRH,Diamondrock Hospitality Company,Consumer Services,Real Estate Investment Trusts,NYSE
DRI,Darden Restaurants- Inc.,Consumer Services,Restaurants,NYSE
DRII,Diamond Resorts International- Inc.,Consumer Services,Hotels/Resorts,NYSE
DRK,DRAKE RESOURCES LIMITED,Materials,n/a,AXS
DRM,DORAY MINERALS LIMITED,Materials,n/a,AXS
DRNA,Dicerna Pharmaceuticals- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
DRO,DRONESHIELD LIMITED,Technology Hardware & Equipment,n/a,AXS
DRQ,Dril-Quip- Inc.,Energy,Metal Fabrications,NYSE
DRUA,Dominion Resources- Inc.,Public Utilities,Electric Utilities: Central,NYSE
DRWI,DragonWave Inc,Public Utilities,Telecommunications Equipment,NASDAQ
DRX,DIATREME RESOURCES LIMITED,Materials,n/a,AXS
DSB,DELTA SBD LIMITED,Capital Goods,n/a,AXS
DSE,Duff & Phelps Select Energy MLP Fund Inc.,n/a,n/a,NYSE
DSGX,The Descartes Systems Group Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
DSKY,iDreamSky Technology Limited,Technology,Computer Software: Prepackaged Software,NASDAQ
DSL,DoubleLine Income Solutions Fund,n/a,n/a,NYSE
DSLV,Credit Suisse AG,Finance,Investment Bankers/Brokers/Service,NASDAQ
DSM,Dreyfus Strategic Municipal Bond Fund- Inc.,n/a,n/a,NYSE
DSPG,DSP Group- Inc.,Technology,Semiconductors,NASDAQ
DSS,Document Security Systems, Inc.,Consumer Durables,Containers/Packaging,AMEX
DST,DST Systems- Inc.,Technology,EDP Services,NYSE
DSU,Blackrock Debt Strategies Fund- Inc.,n/a,n/a,NYSE
DSW,DSW Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
DSWL,Deswell Industries- Inc.,Consumer Non-Durables,Plastic Products,NASDAQ
DSX^B,Diana Shipping inc.,n/a,n/a,NYSE
DSX,DECIMAL SOFTWARE LIMITED,Software & Services,n/a,AXS
DSX,Diana Shipping inc.,Transportation,Marine Transportation,NYSE
DSXN,Diana Shipping inc.,Transportation,Marine Transportation,NYSE
DTE,DTE Energy Company,Public Utilities,Electric Utilities: Central,NYSE
DTF,Duff & Phelps Utilities Tax-Free Income- Inc.,n/a,n/a,NYSE
DTI,DTI GROUP LTD,Technology Hardware & Equipment,n/a,AXS
DTJ,DTE Energy Company,Public Utilities,Electric Utilities: Central,NYSE
DTK,Deutsche Bank AG,Finance,Major Banks,NYSE
DTLA^,Brookfield DTLA Inc.,n/a,n/a,NYSE
DTL,DATA#3 LIMITED,Software & Services,n/a,AXS
DTLK,Datalink Corporation,Technology,EDP Services,NASDAQ
DTM,DART MINING NL,Materials,n/a,AXS
DTQ,DTE Energy Company,Public Utilities,Electric Utilities: Central,NYSE
DTR,DATELINE RESOURCES LIMITED,Materials,n/a,AXS
DTSI,DTS- Inc.,Miscellaneous,Multi-Sector Companies,NASDAQ
DTUL,Barclays PLC,Finance,Commercial Banks,NASDAQ
DTUS,Barclays PLC,Finance,Commercial Banks,NASDAQ
DTX,DATETIX GROUP LTD,Software & Services,n/a,AXS
DTYL,Barclays PLC,Finance,Commercial Banks,NASDAQ
DTYS,Barclays PLC,Finance,Commercial Banks,NASDAQ
DTZ,DTE Energy Company,Public Utilities,Electric Utilities: Central,NYSE
DUB,DUBBER CORPORATION LIMITED,Software & Services,n/a,AXS
DUC,Duff & Phelps Utility & Corporate Bond Trust- Inc.,n/a,n/a,NYSE
DUE,DUET GROUP,Utilities,n/a,AXS
DUI,DIVERSIFIED UNITED INVESTMENT LIMITED,Diversified Financials,n/a,AXS
DUK,Duke Energy Corporation,Public Utilities,Power Generation,NYSE
DUKH,Duke Energy Corporation,Public Utilities,Power Generation,NYSE
DVA,DaVita Inc.,Health Care,Hospital/Nursing Management,NYSE
DVA,DIVERSA LIMITED,Diversified Financials,n/a,AXS
DVD,Dover Motorsports- Inc.,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
DV,DeVry Education Group Inc.,Consumer Services,Other Consumer Services,NYSE
DVI,DISRUPTIVE INVESTMENT GROUP LIMITED,Consumer Services,n/a,AXS
DVL,DORSAVI LTD,Pharmaceuticals & Biotechnology,n/a,AXS
DVN,DEVINE LIMITED,Real Estate,n/a,AXS
DVN,Devon Energy Corporation,Energy,Oil & Gas Production,NYSE
DWAT,Arrow DWA Tactical ETF,n/a,n/a,NASDAQ
DW,Drew Industries Incorporated,Capital Goods,Auto Parts:O.E.M.,NYSE
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,n/a,n/a,NASDAQ
DWIN,PowerShares DWA Tactical Multi-Asset Income Portfolio,n/a,n/a,NASDAQ
DWLV,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,n/a,n/a,NASDAQ
DWS,DWS LIMITED,Software & Services,n/a,AXS
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Production,NASDAQ
DWTR,PowerShares DWA Tactical Sector Rotation Portfolio,n/a,n/a,NASDAQ
DXA,CAISSE FRANCAISE DE FINANCEMENT LOCAL,Not Applic,n/a,AXS
DX^A,Dynex Capital- Inc.,n/a,n/a,NYSE
DXB,Deutsche Bank AG,Finance,Major Banks,NYSE
DXB,DIMERIX LIMITED,Pharmaceuticals & Biotechnology,n/a,AXS
DX^B,Dynex Capital- Inc.,n/a,n/a,NYSE
DXCM,DexCom- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
DX,Dynex Capital- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
DXF,DING SHENG XIN FINANCE CO. LIMITED,Diversified Financials,n/a,AXS
DXGE,WisdomTree Germany Hedged Equity Fund,n/a,n/a,NASDAQ
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,n/a,n/a,NASDAQ
DXKW,WisdomTree Korea Hedged Equity Fund,n/a,n/a,NASDAQ
DXLG,Destination XL Group- Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,NASDAQ
DXPE,DXP Enterprises- Inc.,Capital Goods,Industrial Machinery/Components,NASDAQ
DXPS,WisdomTree United Kingdom Hedged Equity Fund,n/a,n/a,NASDAQ
DXR,Daxor Corporation,Health Care,Medical/Dental Instruments,AMEX
DXS,DEXUS PROPERTY GROUP,Real Estate,n/a,AXS
DY,Dycom Industries- Inc.,Basic Industries,Water Supply,NYSE
DYE,DYESOL LIMITED,Semiconductors & Semiconductor Equipment,n/a,AXS
DYL,DEEP YELLOW LIMITED,Energy,n/a,AXS
DYN^A,Dynegy Inc.,n/a,n/a,NYSE
DYNC,Dynegy Inc.,Public Utilities,Electric Utilities: Central,NYSE
DYN,Dynegy Inc.,Public Utilities,Electric Utilities: Central,NYSE
DYN.WS,Dynegy Inc.,n/a,n/a,NYSE
E88,ENSOGO LIMITED,Retailing,n/a,AXS
EAA.CL,Entergy Arkansas- Inc.,n/a,n/a,NYSE
EAB,Entergy Arkansas- Inc.,Public Utilities,Electric Utilities: Central,NYSE
EAD,Wells Fargo Income Opportunities Fund,n/a,n/a,AMEX
EAE,Entergy Arkansas- Inc.,Public Utilities,Electric Utilities: Central,NYSE
EA,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
EAGL,Double Eagle Acquisition Corp.,Finance,Business Services,NASDAQ
EAI,ELLERSTON ASIAN INVESTMENTS LIMITED,Not Applic,n/a,AXS
EAI,Entergy Arkansas- Inc.,Public Utilities,Electric Utilities: Central,NYSE
EAL,E & A LIMITED,Capital Goods,n/a,AXS
EAR,ECHO RESOURCES LIMITED,Materials,n/a,AXS
EARN,Ellington Residential Mortgage REIT,Consumer Services,Real Estate Investment Trusts,NYSE
EARS,Auris Medical Holding AG,Health Care,Major Pharmaceuticals,NASDAQ
EAS,EASTON INVESTMENTS LIMITED,Diversified Financials,n/a,AXS
EAT,Brinker International- Inc.,Consumer Services,Restaurants,NYSE
EAX,ENERGY ACTION LIMITED,Commercial Services & Supplies,n/a,AXS
EBAY,eBay Inc.,Miscellaneous,Business Services,NASDAQ
EBAYL,eBay Inc.,Miscellaneous,Business Services,NASDAQ
EBF,Ennis- Inc.,Consumer Services,Office Equipment/Supplies/Services,NYSE
EBG,EUMUNDI GROUP LIMITED,Consumer Services,n/a,AXS
EBIX,Ebix- Inc.,Technology,EDP Services,NASDAQ
EBO,EBOS GROUP LIMITED,Health Care Equipment & Services,n/a,AXS
EBSB,Meridian Bancorp- Inc.,Finance,Major Banks,NASDAQ
EBS,Emergent Biosolutions- Inc.,Health Care,Major Pharmaceuticals,NYSE
EBTC,Enterprise Bancorp Inc,Finance,Major Banks,NASDAQ
ECACR,E-compass Acquisition Corp.,Finance,Business Services,NASDAQ
ECACU,E-compass Acquisition Corp.,Finance,Business Services,NASDAQ
ECA,Encana Corporation,Energy,Oil & Gas Production,NYSE
ECCA,Eagle Point Credit Company Inc.,n/a,n/a,NYSE
ECC           ,Eagle Point Credit Company Inc.,n/a,n/a,NYSE
ECCZ,Eagle Point Credit Company Inc.,n/a,n/a,NYSE
EC,Ecopetrol S.A.,Energy,Oil & Gas Production,NYSE
ECF,Ellsworth Growth and Income Fund Ltd.,n/a,n/a,AMEX
ECG,ECARGO HOLDINGS LIMITED,Commercial Services & Supplies,n/a,AXS
ECHO,Echo Global Logistics- Inc.,Transportation,Oil Refining/Marketing,NASDAQ
ECL,Ecolab Inc.,Basic Industries,Package Goods/Cosmetics,NYSE
ECOL,US Ecology- Inc.,Public Utilities,Environmental Services,NASDAQ
ECOM          ,ChannelAdvisor Corporation,Technology,Computer Software: Prepackaged Software,NYSE
ECPG,Encore Capital Group Inc,Finance,Finance Companies,NASDAQ
ECR,Eclipse Resources Corporation,Energy,Oil & Gas Production,NYSE
ECT,ECA Marcellus Trust I,Energy,Oil & Gas Production,NYSE
ECX,ECLIPX GROUP LIMITED,Diversified Financials,n/a,AXS
ECYT,Endocyte- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
EDAP,EDAP TMS S.A.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ
EDBI,Legg Mason Emerging Markets Diversified Core ETF,n/a,n/a,NASDAQ
ED,Consolidated Edison Inc,Public Utilities,Power Generation,NYSE
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund- Inc.,n/a,n/a,NYSE
EDE,EDEN ENERGY LIMITED,Energy,n/a,AXS
EDE,Empire District Electric Company (The),Public Utilities,Electric Utilities: Central,NYSE
EDF,Stone Harbor Emerging Markets Income Fund,n/a,n/a,NYSE
EDGE,Edge Therapeutics- Inc.,Health Care,Major Pharmaceuticals,NASDAQ
EDI,Stone Harbor Emerging Markets Total Income Fund,n/a,n/a,NYSE
EDIT,Editas Medicine- Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),Public Utilities,Electric Utilities: Central,NYSE
EDR,Education Realty Trust Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
EDU,New Oriental Education & Technology Group- Inc.,Consumer Services,Other Consumer Services,NYSE
EEA,European Equity Fund- Inc. (The),n/a,n/a,NYSE
EE,El Paso Electric Company,Public Utilities,Electric Utilities: Central,NYSE
EEFT,Euronet Worldwide- Inc.,Finance,Investment Bankers/Brokers/Service,NASDAQ
EEG,EMPIRE ENERGY GROUP LIMITED,Energy,n/a,AXS
EEI,Ecology and Environment- Inc.,Consumer Services,Military/Government/Technical,NASDAQ
EEMA,iShares MSCI Emerging Markets Asia Index Fund,n/a,n/a,NASDAQ
E,ENI S.p.A.,Energy,Oil & Gas Production,NYSE
EEP,Enbridge Energy L.P.,Energy,Natural Gas Distribution,NYSE
EEQ,Enbridge Energy Management LLC,Energy,Oil & Gas Production,NYSE
EER,EAST ENERGY RESOURCES LIMITED,Energy,n/a,AXS
EFC,Ellington Financial LLC,Finance,Real Estate,NYSE
EFE,EASTERN IRON LIMITED,Materials,n/a,AXS
EFF,Eaton vance Floating-Rate Income Plus Fund,n/a,n/a,NYSE
EFII,Electronics for Imaging- Inc.,Technology,Computer Communications Equipment,NASDAQ
EFM,Entergy Mississippi- Inc.,Public Utilities,Electric Utilities: Central,NYSE
EFR,Eaton Vance Senior Floating-Rate Fund,n/a,n/a,NYSE
EFSC,Enterprise Financial Services Corporation,Finance,Major Banks,NASDAQ
EFT,Eaton Vance Floating Rate Income Trust,n/a,n/a,NYSE
EFX,Equifax- Inc.,Finance,Finance: Consumer Services,NYSE
EGA,EGAN STREET RESOURCES LIMITED,Materials,n/a,AXS
EGAS,Gas Natural Inc.,Public Utilities,Oil/Gas Transmission,AMEX
EGF,Blackrock Enhanced Government Fund Inc,n/a,n/a,NYSE
EGG,ENERO GROUP LIMITED,Media,n/a,AXS
EGH,EUREKA GROUP HOLDINGS LIMITED,Real Estate,n/a,AXS
EGHT,8x8 Inc,Public Utilities,Telecommunications Equipment,NASDAQ
EGI,ELLERSTON GLOBAL INVESTMENTS LIMITED,Not Applic,n/a,AXS
EGI,Entree Gold Inc,Basic Industries,Precious Metals,AMEX
EGIF,Eagle Growth and Income Opportunities Fund,n/a,n/a,NYSE
EGLE,Eagle Bulk Shipping Inc.,Transportation,Marine Transportation,NASDAQ
EGL,Engility Holdings- Inc.,Consumer Services,Military/Government/Technical,NYSE
EGL,ENVIRONMENTAL GROUP LIMITED (THE),Capital Goods,n/a,AXS
EGN,Energen Corporation,Energy,Oil & Gas Production,NYSE
EGN,ENGENCO LIMITED,Capital Goods,n/a,AXS
EGO,Eldorado Gold Corporation,Basic Industries,Precious Metals,NYSE
EGO,EMPIRE OIL & GAS NL,Energy,n/a,AXS
EGOV,NIC Inc.,Miscellaneous,Business Services,NASDAQ
EGP,EastGroup Properties- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
EGS,EASTERN GOLDFIELDS LIMITED,Materials,n/a,AXS
EGY,ENERGY TECHNOLOGIES LIMITED,Capital Goods,n/a,AXS
EGY,Vaalco Energy Inc,Energy,Oil & Gas Production,NYSE
EHE,ESTIA HEALTH LIMITED,Health Care Equipment & Services,n/a,AXS
EHIC,eHi Car Services Limited,Consumer Services,Rental/Leasing Companies,NYSE
EHI,Western Asset Global High Income Fund Inc,n/a,n/a,NYSE
EHL,EMECO HOLDINGS LIMITED,Capital Goods,n/a,AXS
EHT,Eaton Vance High Income 2021 Target Term Trust,n/a,n/a,NYSE
EHTH,eHealth- Inc.,Finance,Specialty Insurers,NASDAQ
EIA,Eaton Vance California Municipal Bond Fund II,n/a,n/a,AMEX
EIG,Employers Holdings Inc,Finance,Property-Casualty Insurers,NYSE
EIGI,Endurance International Group Holdings- Inc.,Technology,Computer Software: Prepackaged Software,NASDAQ
EIM,Eaton Vance Municipal Bond Fund,n/a,n/a,AMEX
EIO,Eaton Vance Ohio Municipal Bond Fund,n/a,n/a,AMEX
EIP,Eaton Vance Pennsylvania Municipal Bond Fund,n/a,n/a,AMEX
EIV,Eaton Vance Municipal Bond Fund II,n/a,n/a,AMEX
EIX,Edison International,Public Utilities,Electric Utilities: Central,NYSE
ELA.CL,Entergy Louisiana- Inc.,n/a,n/a,NYSE
ELB.CL,Entergy Louisiana- Inc.,n/a,n/a,NYSE
ELC,Entergy Louisiana- Inc.,Public Utilities,Electric Utilities: Central,NYSE
ELD,ELDERS LIMITED,Food, Beverage & Tobacco,n/a,AXS
ELECU,Electrum Special Acquisition Corporation,Finance,Business Services,NASDAQ
ELECW,Electrum Special Acquisition Corporation,Finance,Business Services,NASDAQ
EL,Estee Lauder Companies- Inc. (The),Consumer Non-Durables,Package Goods/Cosmetics,NYSE
ELGX,Endologix- Inc.,Health Care,Medical/Dental Instruments,NASDAQ
ELJ,Entergy Louisiana- Inc.,Public Utilities,Electric Utilities: Central,NYSE
ELK,ELK PETROLEUM LIMITED,Energy,n/a,AXS
ELLI,Ellie Mae- Inc.,Technology,Computer Software: Prepackaged Software,NYSE
ELLO,Ellomay Capital Ltd.,Public Utilities,Electric Utilities: Central,AMEX
ELMD,Electromed, Inc.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,AMEX
ELM,ELEMENTAL MINERALS LIMITED,Materials,n/a,AXS
ELNK,EarthLink Holdings Corp.,Technology,Computer Software: Programming, Data Processing,NASDAQ
ELON,Echelon Corporation,Technology,Computer Communications Equipment,NASDAQ
ELOS,Syneron Medical Ltd.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ
ELP,Companhia Paranaense de Energia (COPEL),Public Utilities,Electric Utilities: Central,NYSE
ELS^C,Equity Lifestyle Properties- Inc.,n/a,n/a,NYSE
ELS,Equity Lifestyle Properties- Inc.,Consumer Services,Real Estate Investment Trusts,NYSE
ELT,ELEMENTOS LIMITED,Materials,n/a,AXS
ELU,Entergy Louisiana- Inc.,Public Utilities,Electric Utilities: Central,NYSE
